Dress Code,Name,Price,Material,Color,Description,Brand,url,Category
f18205-yellow-3pc,F18205 ,7500,Lawn,Yellow,Embroidered Lawn Shirt 1.25mPrinted Lawn Shirt 2.0mLawn Shalwar 2.5mEmbroidered Chiffon Dupatta 2.5m,Khaadi,https://www.khaadi.com/pk/f18205-yellow-3pc.html,unstitched
cte19119-green,High-Low Flare Kurta ,3400,Yarn Dyed,Green,High-Low flare kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/cte19119-green.html,pret
cte19117-pink,Straight Embroidered Kurta ,3400,Yarn Dyed,Pink,Straight Embroidered Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/cte19117-pink.html,pret
cte19116-yellow,Button-Down Checkered Kurta ,3400,Yarn Dyed,Yellow,Button-down checkered kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/cte19116-yellow.html,pret
kdpe19102-mustard,Embellished Satin Kurta with Dupatta ,5500,Satin,Mustard,Embellished satin kurta with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/kdpe19102-mustard.html,pret
etp19131-maroon,Long Printed Kurta ,2300,Cotton,Maroon,Long printed kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19131-maroon.html,pret
ctdspe19105-green,Embellished Satin Jacket ,4000,NULL,Green,Embellished Satin Jacket.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdspe19105-green.html,pret
ctdspe19104-blue,High-Low Kurta ,4000,NULL,Blue,Printed satin high-low kurta with zip closure on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdspe19104-blue.html,pret
ctdspe19103-red,Embroidered Satin Kurta ,4000,NULL,Red,Embellished Satin kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdspe19103-red.html,pret
ctdspe19103-black,Embroidered Satin Kurta ,4000,NULL,Black,Embellished Satin kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdspe19103-black.html,pret
ctdspe19101-yellow,Embellished Satin Kurta ,4000,NULL,Yellow,Embellished Satin kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdspe19101-yellow.html,pret
wtp19e14-pink,Collar Neck Kurta ,2300,NULL,Pink,Printed long kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/wtp19e14-pink.html,pret
wtp19e14-green,Collar Neck Kurta ,2300,NULL,Green,Printed long kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/wtp19e14-green.html,pret
wtp19e13-off-white,Embroidered Overlap Kurta ,2300,NULL,Off-White,Embroidered overlap kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/wtp19e13-off-white.html,pret
wtp19e13-beige,Embroidered Overlap Kurta ,2300,NULL,Beige,Embroidered overlap kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/wtp19e13-beige.html,pret
wtp19e12-blue,Embroidered Kurta ,2300,NULL,Blue,Embroidered kurta with side pockets.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/wtp19e12-blue.html,pret
wtp19e12-beige,Embroidered Kurta ,2300,NULL,Beige,Embroidered kurta with side pockets.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/wtp19e12-beige.html,pret
kdpe19103-blue,Printed Satin Kurta with Dupatta ,5500,NULL,Blue,Printed satin kurta with button detailing on the neckline paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/kdpe19103-blue.html,pret
kdpe19103-green,Printed Satin Kurta with Dupatta ,5500,NULL,Green,Printed satin kurta with button detailing on the neckline paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/kdpe19103-green.html,pret
kdpe19102-yellow,Embellished Satin Kurta with Dupatta ,5500,NULL,Yellow,Embellished satin kurta with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/kdpe19102-yellow.html,pret
kdpe19101-green,Printed Satin Kurta with Dupatta ,5500,NULL,Green,Printed satin kurta with button detailing on the neckline paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/kdpe19101-green.html,pret
kdp19104-purple,Printed Kurta with Dupatta ,3400,NULL,Purple,Printed kurta with tassel detailing on the neckline paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdp19104-purple.html,pret
kdp19103-pink,Printed Kurta with Dupatta ,3400,NULL,Pink,Printed kurta with tassel detailing on the neckline paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdp19103-pink.html,pret
kdp19103-green,Printed Kurta with Dupatta ,3400,NULL,Green,Printed kurta with tassel detailing on the neckline paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdp19103-green.html,pret
kdp19102-green,Printed Kurta with Dupatta ,3400,NULL,Green,Printed kurta with tassel detailing on the neckline paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdp19102-green.html,pret
etpe19137-pink,Embroidered Kurta ,3300,NULL,Pink,Embroidered kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19137-pink.html,pret
etpe19137-beige,Embroidered Kurta ,3300,NULL,Beige,Embroidered kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19137-beige.html,pret
etpe19136-green,Embroidered Overlap Kurta ,3300,NULL,Green,Embroidered Overlap Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19136-green.html,pret
etpe19136-blue,Embroidered Overlap Kurta ,3300,NULL,Blue,Embroidered Overlap Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19136-blue.html,pret
etpe19135-red,Embroidered Kurta ,3300,NULL,Red,Embroidered Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19135-red.html,pret
etpe19135-black,Embroidered Kurta ,3300,NULL,Black,Embroidered Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19135-black.html,pret
etpe19134-blue,Embroidered Overlap Kurta ,3300,NULL,Blue,Embroidered Overlap Kurta with fringe finish on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19134-blue.html,pret
etpe19134-maroon,Embroidered Overlap Kurta ,3300,NULL,Maroon,Embroidered Overlap Kurta with fringe finish on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19134-maroon.html,pret
etp19136-blue,High-Low Kurta ,2300,NULL,Blue,High-low printed kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19136-blue.html,pret
etp19135-blue,Printed Kurta ,2300,NULL,Blue,Printed kurta with tassel detailing on neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19135-blue.html,pret
etp19135-pink,Printed Kurta ,2300,NULL,Pink,Printed kurta with tassel detailing on neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19135-pink.html,pret
etp19134-blue,Printed Kurta ,2300,NULL,Blue,Printed kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19134-blue.html,pret
etp19134-pink,Printed Kurta ,2300,NULL,Pink,Printed kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19134-pink.html,pret
etp19133-blue,Printed Kurta ,2300,NULL,Blue,Printed Kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19133-blue.html,pret
etp19133-grey,Printed Kurta ,2300,NULL,Grey,Printed Kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19133-grey.html,pret
etp19132-pink,High-Low Kurta ,2300,NULL,Pink,Printed high-low kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19132-pink.html,pret
etp19132-beige,High-Low Kurta ,2300,NULL,Beige,Printed high-low kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19132-beige.html,pret
etp19131-beige,Long Printed Kurta ,2300,NULL,Beige,Long printed kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19131-beige.html,pret
ctp18402-grey,Printed Top ,2000,Cambric,Grey,Printed Button-Down Top.,Khaadi,https://www.khaadi.com/pk/ctp18402-grey.html,pret
ete19113-blue,Long Embroidered Angrakha ,4500,Cotton,Blue,Long Fully Embroidered Panel Angrakha With Tassel String On The Side.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19113-blue.html,pret
ete19112-white,Embroidered Panel Kurta ,4500,Cotton,White,Fully Embroidered Panel Kurta With Side Pockets And Tassel Button Detailing On The Neckline.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19112-white.html,pret
ete19111-mustard,Embroidered Panel Kurta ,4500,Cotton,Mustard,Fully Embroidered Panel Kurta With Tassel Button Detailing On The Neckline.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19111-mustard.html,pret
ete19110-pink,Embroidered Panel Kurta ,4500,Cotton,Pink,Fully Embroidered Kurta With Side Pockets And Fringe Detailing On The Hemline Plus Sleeves.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19110-pink.html,pret
ete19109-blue,Embroidered Panel Kurta ,4500,Cotton,Blue,Fully Embroidered Kurta With Pearl Button Detailing On The Neckline And Sleeves.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19109-blue.html,pret
etspe19125-mustard,Embellished Satin Kurta ,4000,Sateen,Mustard,Straight embellished satin kurta with side slit on the sleeves.The model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/etspe19125-mustard.html,pret
etspe19123-green,Embellished Long Satin Kurta ,4000,Sateen,Green,Long Satin Kurta With Embellishment On The Sleeves.The Model is wearing size 8. Model Height: 167cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/etspe19123-green.html,pret
etspe19122-yellow,Front Open Embellished Satin Kurta ,4000,Sateen,Yellow,Embellished front open satin kurta.The model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/etspe19122-yellow.html,pret
etspe19121-pink,Embellished Satin Kurta ,4000,Sateen,Pink,Straight embellished kurta with bow tie sleeves.The model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/etspe19121-pink.html,pret
etspe19121-grey,Embellished Satin Kurta ,4000,Sateen,Grey,Straight Embellished Kurta With Bow Tie Sleeves.The Model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/etspe19121-grey.html,pret
etdp19150-brown,A-Line Printed Kurta ,2300,Cotton,Brown,A-line printed kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etdp19150-brown.html,pret
etdp19147-orange,Collar Neck Kurta ,2300,Cotton,Orange,Straight printed collar neck kurta with button detailing on the neckline and sleeves.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etdp19147-orange.html,pret
kde19108-green,Embroidered Kurta with Dupatta ,5500,Cotton,Green,A-Line Embroidered Kurta With Button Finish On The Neckline. The Kurta Comes With A Printed Dupatta.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kde19108-green.html,pret
ctp19109-blue,Printed Kurta ,2300,NULL,Blue,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctp19109-blue.html,pret
ctp19108-green,Printed Kurta ,2300,NULL,Green,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctp19108-green.html,pret
ctp19108-blue,Printed Kurta ,2300,NULL,Blue,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctp19108-blue.html,pret
ctp19107-blue,Printed Kurta ,2300,NULL,Blue,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctp19107-blue.html,pret
ctp19107-black,Printed Kurta ,2300,NULL,Black,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctp19107-black.html,pret
ctp19106-red,Printed Kurta ,2300,NULL,Red,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctp19106-red.html,pret
ctp19106-blue,Straight Printed Kurta ,2300,NULL,Blue,Straight Printed Kurta With Zip Detailing On The Front.The Model is wearing size 8. Model Height: 167cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/ctp19106-blue.html,pret
ete19120-yellow,Embroidered Kurta ,3500,NULL,Yellow,Embroidered Kurta,Khaadi,https://www.khaadi.com/pk/ete19120-yellow.html,pret
ete19120-blue,Embroidered Kurta ,3500,NULL,Blue,Embroidered Kurta With Pearl Detailing On The Neckline.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19120-blue.html,pret
ete19118-green,A-line Embroiderd Kurta ,3500,NULL,Green,A-Line Embroidered Kurta.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19118-green.html,pret
ete19117sl-purple,Front Open Embroidered Panel Kurta ,3500,NULL,Purple,A-Line Panel Kurta With Fully Embroidered Front.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19117sl-purple.html,pret
ete19116-orange,Asymmetrical Embroidered Kurta ,3500,NULL,Orange,Asymmetrical Embroidered Kurta With Three Quarter Sleeves.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19116-orange.html,pret
ete19115-pink,Embroidered Kurta ,3500,NULL,Pink,Embroidered Kurta,Khaadi,https://www.khaadi.com/pk/ete19115-pink.html,pret
ete19114-beige,Embroidered Panel Kurta ,4500,NULL,Beige,Fully Embroidered Panel Kurta.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19114-beige.html,pret
etspe19125-grey,Embellished Satin Kurta ,4000,Sateen,Grey,Straight Embellished Satin Kurta With Side Slit On The Sleeves.The Model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/etspe19125-grey.html,pret
etspe19124-pink,Embellished Satin Poncho ,4000,Sateen,Pink,Satin Poncho With Embellishment On The Hemline.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/etspe19124-pink.html,pret
etspe19124-pink,Embellished Satin Poncho ,4000,Sateen,Pink,Satin Poncho With Embellishment On The Hemline.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/etspe19124-pink.html,pret
etspe19122-blue,Front Open Embellished Satin Kurta ,4000,Sateen,Blue,Embellished Front Open Satin Kurta.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/etspe19122-blue.html,pret
etdp19154-green,Collar Neck Kurta ,2300,NULL,Green,Printed Collar Neck Kurta.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/etdp19154-green.html,pret
etdp19152-beige,Straight Printed Kurta ,2300,NULL,Beige,Straight Printed KurtaThe Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/etdp19152-beige.html,pret
etdp19151-orange,Collar Neck Kurta ,2300,NULL,Orange,Printed Collar Neck Kurta.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/etdp19151-orange.html,pret
etdp19150-off-white,A-Line Printed Kurta ,2300,NULL,Off-White,A-Line Printed Kurta.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/etdp19150-off-white.html,pret
etdp19149-black,V-Neck Printed Kurta ,2300,NULL,Black,Straight V-Neck Kurta With Button Detailing On The Neckline.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etdp19149-black.html,pret
etdp19147-purple,Collar Neck Kurta ,2300,NULL,Purple,Straight Pinted Collar Neck Kurta With Button Detailing On The Neckline And Sleeves.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etdp19147-purple.html,pret
etdp19145-beige,Digital Printed Straight Kurta ,2300,NULL,Beige,Straight Printed Kurta With Button Detailing On The Neckline.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches. ,Khaadi,https://www.khaadi.com/pk/etdp19145-beige.html,pret
etdp19143-yellow,Digital Printed Kurta ,2300,NULL,Yellow,Digital Priinted Kurta,Khaadi,https://www.khaadi.com/pk/etdp19143-yellow.html,pret
etdp19143-turquoise,Straight Printed Kurta ,2300,NULL,Turquoise,Straight Printed Kurta With Fringe Detailing On The Sleeves.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etdp19143-turquoise.html,pret
kde19110-green,Embroidered Kurta With Dupatta ,5500,NULL,Green,Embroidered Kurta With Dupatta,Khaadi,https://www.khaadi.com/pk/kde19110-green.html,pret
kde19109-blue,Embroidered Kurta with Dupatta ,5500,NULL,Blue,Embroidered Kurta With Pearl Finish On The Neckline. The Kurta Comes With A Printed Dupatta.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kde19109-blue.html,pret
kde19106-off-white,Embroidered Kurta with Dupatta ,5500,NULL,Off-White,A-Line Embroidered Kurta With Side Pockets And Shell Detailing On The Neckline. The Kurta Comes With A Printed Dupatta.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kde19106-off-white.html,pret
cte19104-coral,High-Low Kurta ,3500,NULL,Coral,Embroidered high-low kurta.,Khaadi,https://www.khaadi.com/pk/cte19104-coral.html,pret
ctpe19108-blue,Front Open Kurta ,3300,Lawn,Blue,Embroidered front open kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctpe19108-blue.html,pret
ctpe19108-black,Front Open Kurta ,3300,Lawn,Black,Embroidered front open kurta.,Khaadi,https://www.khaadi.com/pk/ctpe19108-black.html,pret
ctpe19107-white,Embroiderd Kurta ,3300,Lawn,White,Embroidered kurta.,Khaadi,https://www.khaadi.com/pk/ctpe19107-white.html,pret
ctpe19106-off-white,Embroidered Kurta ,3300,Lawn,Off-White,Embroidered kurta.,Khaadi,https://www.khaadi.com/pk/ctpe19106-off-white.html,pret
cte19103-blue,Embroidered Kurta ,3500,Cotton,Blue,Embroidered kurta.,Khaadi,https://www.khaadi.com/pk/cte19103-blue.html,pret
cte19102-blue,Embroidered Kurta ,3500,Cotton,Blue,Embroidered kurta with zip closure in the front.,Khaadi,https://www.khaadi.com/pk/cte19102-blue.html,pret
ctdpe19104-blue,Embroidered Kurta ,3000,Cotton,Blue,Embroidered kurta with tassel detailing on the neckline.,Khaadi,https://www.khaadi.com/pk/ctdpe19104-blue.html,pret
ctdpe19103-red,Embroidered Kurta ,3000,Cotton,Red,Embroidered kurta.,Khaadi,https://www.khaadi.com/pk/ctdpe19103-red.html,pret
ctdpe19102-yellow,Embroidered Kurta ,3000,Cotton,Yellow,Embroidered kurta with front pockets.,Khaadi,https://www.khaadi.com/pk/ctdpe19102-yellow.html,pret
ctdp19109-red,Printed Kurta ,2300,Cotton,Red,Printed kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdp19109-red.html,pret
ctdp19109-blue,Printed Kurta ,2300,Cotton,Blue,Printed kurta,Khaadi,https://www.khaadi.com/pk/ctdp19109-blue.html,pret
ctdp19108-brown,High-Low Kurta ,2300,Cotton,Brown,Printed high-low kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdp19108-brown.html,pret
ctdp19108-black,High-Low Kurta ,2300,Cotton,Black,Printed high-low kurta.,Khaadi,https://www.khaadi.com/pk/ctdp19108-black.html,pret
ctdp19107-blue,Printed Kurta ,2300,Cotton,Blue,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctdp19107-blue.html,pret
ctdp19105-red,Printed Kurta ,2300,Cotton,Red,Printed kurta.,Khaadi,https://www.khaadi.com/pk/ctdp19105-red.html,pret
ctdp19103-green,Printed Kurta ,2300,Cotton,Green,Printed tie up kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdp19103-green.html,pret
ctdp19103-blue,Printed Kurta ,2300,Cotton,Blue,Printed tie up kurta.,Khaadi,https://www.khaadi.com/pk/ctdp19103-blue.html,pret
ctdp19102-blue,Printed Kurta ,2300,Cotton,Blue,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctdp19102-blue.html,pret
ctdp19101-mustard,Printed Kurta ,2300,Cotton,Mustard,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctdp19101-mustard.html,pret
kdp19108-green,Printed Kurta Paired with Dupatta ,3400,Lawn,Green,Printed kurta with tassel and button detailing on the neckline. Paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdp19108-green.html,pret
kdp19108-blue,Printed Kurta Paired With Dupatta ,3400,Lawn,Blue,Printed kurta with tassel and button detailing on the neckline.Paired with dupatta.The model is wearing size 8. Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdp19108-blue.html,pret
kdp19107-pink,Printed Kurta Paired with Dupatta ,3400,Lawn,Pink,Printed kurta with tassel and button detailing on the neckline. Paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdp19107-pink.html,pret
kdp19107-orange,Printed Kurta Paired With Dupatta ,3400,Lawn,Orange,Printed kurta with tassel and button detailing on the neckline.Paired with dupatta.The model is wearing size 8. Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdp19107-orange.html,pret
etpe19133-purple,Embroidered Kurta ,3000,Cotton,Purple,Printed kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19133-purple.html,pret
etpe19133-blue,Printed Kurta ,3000,Cotton,Blue,Printed kurta,Khaadi,https://www.khaadi.com/pk/etpe19133-blue.html,pret
etpe19132-green,Embroidered Kurta ,3000,Cotton,Green,Printed kurta with tassel detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19132-green.html,pret
etpe19132-beige,High-Low Kurta ,3000,Cotton,Beige,Printed High-Low Kurta.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19132-beige.html,pret
etp19120-yellow,Printed Kurta ,2300,Cotton,Yellow,Printed kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19120-yellow.html,pret
etp19120-beige,Printed Kurta ,2300,Cotton,Beige,Printed kurta with button detailing on the neckline.,Khaadi,https://www.khaadi.com/pk/etp19120-beige.html,pret
etp19118-green,Printed Kurta ,2300,Cotton,Green,Printed Kurta with tassel and zip closure on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19118-green.html,pret
etp19118-blue,Printed Kurta ,2300,Cotton,Blue,Printed Kurta with tassel and zip closure on the neckline.,Khaadi,https://www.khaadi.com/pk/etp19118-blue.html,pret
etp19117-yellow,High-Low Kurta ,2300,Cotton,Yellow,High-low kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19117-yellow.html,pret
etp19117-blue,High-Low Kurta ,2300,Cotton,Blue,High-low kurta,Khaadi,https://www.khaadi.com/pk/etp19117-blue.html,pret
etp19116-yellow,Printed Kurta ,2300,Cotton,Yellow,Printed Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19116-yellow.html,pret
etp19116-orange,Printed Kurta ,2300,Cotton,Orange,Printed kurta,Khaadi,https://www.khaadi.com/pk/etp19116-orange.html,pret
etp19115-white,Printed Kurta ,2300,Lawn,White,Printed Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19115-white.html,pret
etp19115-beige,Printed Kurta ,2300,Lawn,Beige,Printed kurta,Khaadi,https://www.khaadi.com/pk/etp19115-beige.html,pret
etp19114-pink,Printed Kurta ,2300,Lawn,Pink,Long length kurta with asymmetric hemline and tassel detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19114-pink.html,pret
etp19114-blue,Printed Kurta ,2300,Lawn,Blue,Long lenght kurta with asymmetric hemline and tasssel detailing on the neckline.,Khaadi,https://www.khaadi.com/pk/etp19114-blue.html,pret
etp19113-beige,Printed Kurta ,2300,Lawn,Beige,Printed kurta,Khaadi,https://www.khaadi.com/pk/etp19113-beige.html,pret
etp19112-grey,Printed Kurta ,2300,Lawn,Grey,Printed Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19112-grey.html,pret
etp19112-aqua,Printed Kurta ,2300,Lawn,Aqua,Printed Kurta,Khaadi,https://www.khaadi.com/pk/etp19112-aqua.html,pret
